Player;Date;Tournament;Surface;Level;Result;Round;Score;Opponent;A%;DF%;vA%;Pts/SG;MatchID;Year;IsTop100
Paula Badosa;2021-10-06;Indian Wells;Hard;P;W;R16;6-1 7-5;Barbora Krejcikova;7,14;7,14;0,0;6,22;2021-609-291;2021;False
Paula Badosa;2021-10-06;Indian Wells;Hard;P;W;R32;6-2 6-2;Coco Gauff;2,38;2,38;4,76;5,25;2021-609-280;2021;False
Paula Badosa;2021-10-06;Indian Wells;Hard;P;W;R64;6-4 2-6 6-2;Dayana Yastremska;2,74;4,11;2,17;5,62;2021-609-259;2021;False
Paula Badosa;2021-10-06;Indian Wells;Hard;P;W;SF;6-3 6-3;Ons Jabeur;1,54;10,77;4,29;7,22;2021-609-299;2021;False
Paula Badosa;2021-09-20;Ostrava;Hard;P;L;R16;6-3 6-4;Anett Kontaveit;5,08;5,08;5,36;6,56;2021-2025-290;2021;False
Paula Badosa;2021-09-20;Ostrava;Hard;P;W;R32;6-2 6-2;Varvara Gracheva;4,26;8,51;0,0;5,88;2021-2025-278;2021;False
Paula Badosa;2021-08-30;US Open;Hard;G;L;R64;6-4 6-4;Varvara Gracheva;7,69;11,54;3,77;5,2;2021-560-174;2021;False
Paula Badosa;2021-08-30;US Open;Hard;G;W;R128;6-4 6-3;Alison Van Uytvanck;7,55;7,55;3,9;5,3;2021-560-120;2021;False
Paula Badosa;2021-08-16;Cincinnati;Hard;P;L;QF;7-5 2-0 RET;Karolina Pliskova;0,0;8,33;8,62;6,86;2021-1017-295;2021;False
Paula Badosa;2021-08-16;Cincinnati;Hard;P;W;R16;6-2 7-6(5);Elena Rybakina;9,26;3,7;10,67;5,4;2021-1017-288;2021;False
Paula Badosa;2021-08-16;Cincinnati;Hard;P;W;R32;5-7 6-2 7-6(4);Aryna Sabalenka;4,59;4,59;8,91;6,81;2021-1017-274;2021;False
Paula Badosa;2021-08-16;Cincinnati;Hard;P;W;R64;4-6 6-4 7-6(9);Petra Martic;9,18;7,14;3,51;6,12;2021-1017-247;2021;False
Paula Badosa;2021-08-09;Montreal;Hard;P;L;R32;1-6 7-5 6-4;Rebecca Marino;6,19;10,31;8,33;6,93;2021-806-285;2021;False
Paula Badosa;2021-08-09;Montreal;Hard;P;W;R64;6-2 6-3;Viktorija Golubic;3,7;9,26;0,0;6,0;2021-806-268;2021;False
Paula Badosa;2021-06-28;Wimbledon;Grass;G;L;R16;7-6(6) 6-4;Karolina Muchova;2,9;8,7;1,45;6,27;2021-540-214;2021;False
Paula Badosa;2021-06-28;Wimbledon;Grass;G;W;R128;6-2 5-7 6-2;Aliona Bolsova;11,36;5,68;2,3;6,29;2021-540-119;2021;False
Paula Badosa;2021-06-28;Wimbledon;Grass;G;W;R32;5-7 6-2 6-4;Magda Linette;8,0;7,0;3,31;6,67;2021-540-200;2021;False
Paula Badosa;2021-06-28;Wimbledon;Grass;G;W;R64;6-4 6-1;Yulia Putintseva;3,7;14,81;0,0;6,0;2021-540-173;2021;False
Paula Badosa;2021-06-21;Eastbourne;Grass;W;L;R32;4-6 6-1 7-6(1);Elina Svitolina;3,12;9,38;3,54;6,86;2021-710-270;2021;False
Paula Badosa;2021-05-31;Roland Garros;Clay;G;L;QF;7-5 4-6 8-6;Tamara Zidansek;1,92;8,65;0,83;5,78;2021-520-223;2021;False
Paula Badosa;2021-05-31;Roland Garros;Clay;G;W;R128;6-2 7-6(3);Lauren Davis;2,7;10,81;6,25;7,4;2021-520-160;2021;False
Paula Badosa;2021-05-31;Roland Garros;Clay;G;W;R16;6-4 3-6 6-2;Marketa Vondrousova;2,47;3,7;2,17;6,23;2021-520-219;2021;False
Paula Badosa;2021-05-31;Roland Garros;Clay;G;W;R32;2-6 7-6(4) 6-4;Ana Bogdan;2,36;3,94;0,0;8,47;2021-520-211;2021;False
Paula Badosa;2021-05-31;Roland Garros;Clay;G;W;R64;6-2 6-0;Danka Kovinic;16,22;13,51;0,0;5,29;2021-520-194;2021;False
Paula Badosa;2021-05-17;Belgrade;Clay;W;W;F;6-2 2-0 RET;Ana Konjuh;8,0;4,0;0,0;5,0;2021-2035-300;2021;False
Paula Badosa;2021-05-17;Belgrade;Clay;W;W;QF;6-2 6-4;Rebecca Peterson;3,92;9,8;0,0;5,67;2021-2035-296;2021;False
Paula Badosa;2021-05-17;Belgrade;Clay;W;W;R16;6-0 6-4;Mihaela Buzarnescu;6,38;0,0;0,0;5,88;2021-2035-291;2021;False
Paula Badosa;2021-05-17;Belgrade;Clay;W;W;R32;6-2 6-3;Andrea Petkovic;2,17;6,52;1,52;5,75;2021-2035-281;2021;False
Paula Badosa;2021-05-17;Belgrade;Clay;W;W;SF;6-1 6-2;Viktoriya Tomova;2,0;12,0;0,0;6,25;2021-2035-299;2021;False
Paula Badosa;2021-04-29;Madrid;Clay;P;L;SF;6-4 6-3;Ashleigh Barty;6,9;6,9;10,0;6,44;2021-1038-299;2021;False
Paula Badosa;2021-04-29;Madrid;Clay;P;W;QF;6-4 7-5;Belinda Bencic;8,77;5,26;4,82;5,18;2021-1038-296;2021;False
Paula Badosa;2021-04-29;Madrid;Clay;P;W;R16;6-7(0) 7-6(3) 6-0;Anastasija Sevastova;3,57;4,46;2,61;7,47;2021-1038-291;2021;False
Paula Badosa;2021-04-29;Madrid;Clay;P;W;R32;5-7 6-1 6-2;Jil Teichmann;2,3;6,9;1,18;6,69;2021-1038-281;2021;False
Paula Badosa;2021-04-29;Madrid;Clay;P;W;R64;6-1 7-5;Barbora Krejcikova;5,56;7,41;1,75;5,4;2021-1038-260;2021;False
Paula Badosa;2021-04-05;Charleston 1;Clay;P;L;SF;6-3 6-3;Veronika Kudermetova;6,12;12,24;6,1;5,44;2021-804-299;2021;False
Paula Badosa;2021-04-05;Charleston 1;Clay;P;W;QF;6-4 6-3;Ashleigh Barty;9,86;5,63;6,35;7,89;2021-804-297;2021;False
Paula Badosa;2021-04-05;Charleston 1;Clay;P;W;R16;6-3 6-3;Caty Mcnally;6,0;6,0;3,33;5,56;2021-804-292;2021;False
Paula Badosa;2021-04-05;Charleston 1;Clay;P;W;R32;6-2 6-7(2) 6-1;Belinda Bencic;10,53;11,58;4,3;6,79;2021-804-282;2021;False
Paula Badosa;2021-04-05;Charleston 1;Clay;P;W;R64;3-6 7-5 6-1;Varvara Gracheva;4,0;9,0;4,0;7,14;2021-804-263;2021;False
Paula Badosa;2021-03-22;Miami;Hard;P;L;R64;7-6(6) 5-7 7-5;Ons Jabeur;3,48;8,7;0,0;6,39;2021-902-247;2021;False
Paula Badosa;2021-03-22;Miami;Hard;P;W;R128;5-6 RET;Jil Teichmann;6,25;3,12;2,94;5,33;2021-902-192;2021;False
Paula Badosa;2021-03-15;St. Petersburg;Hard;P;L;R32;6-2 6-2;Jelena Ostapenko;3,85;5,77;9,76;6,5;2021-1086-277;2021;False
Paula Badosa;2021-03-01;Lyon;Hard;I;L;SF;7-5 6-1;Clara Tauson;1,25;10,0;11,67;8,89;2021-2011-299;2021;False
Paula Badosa;2021-03-01;Lyon;Hard;I;W;QF;7-5 6-7(5) 6-2;Kristina Mladenovic;3,45;7,76;1,96;7,25;2021-2011-296;2021;False
Paula Badosa;2021-03-01;Lyon;Hard;I;W;R16;6-2 6-4;Stefanie Voegele;10,61;7,58;3,28;7,33;2021-2011-290;2021;False
Paula Badosa;2021-03-01;Lyon;Hard;I;W;R32;6-4 0-6 7-6(5);Harmony Tan;0,93;3,7;1,19;7,71;2021-2011-278;2021;False
Paula Badosa;2021-02-08;Australian Open;Hard;G;L;R128;6-7(4) 7-6(4) 7-5;Liudmila Samsonova;6,72;8,4;4,84;6,61;2021-580-141;2021;False
Paula Badosa;2021-01-06;Abu Dhabi;Hard;P;L;R16;6-4 4-6 6-1;Veronika Kudermetova;6,33;10,13;13,16;5,64;2021-2028-288;2021;False
Paula Badosa;2021-01-06;Abu Dhabi;Hard;P;W;R32;6-4 6-4;Alize Cornet;2,9;10,14;1,45;6,9;2021-2028-274;2021;False
Paula Badosa;2021-01-06;Abu Dhabi;Hard;P;W;R64;6-2 5-7 6-2;Anastasija Sevastova;8,6;4,3;2,41;6,64;2021-2028-245;2021;False
Paula Badosa;2020-10-19;Ostrava;Hard;P;L;Q2;6-3 6-2;Tereza Martincova;2,99;10,45;0,0;8,38;2020-2025-249;2020;False
Paula Badosa;2020-10-19;Ostrava;Hard;P;W;Q1;6-3 6-3;Sorana Cirstea;12,5;8,33;2,6;5,33;2020-2025-237;2020;False
Paula Badosa;2020-09-28;Roland Garros;Clay;G;L;R16;7-5 6-2;Laura Siegemund;0,0;3,66;3,45;8,2;2020-520-408;2020;False
Paula Badosa;2020-09-28;Roland Garros;Clay;G;W;R128;6-2 4-6 6-3;Kateryna Baindl;11,39;3,8;1,01;5,64;2020-520-162;2020;False
Paula Badosa;2020-09-28;Roland Garros;Clay;G;W;R32;6-4 6-3;Jelena Ostapenko;10,14;4,35;0,0;6,9;2020-520-316;2020;False
Paula Badosa;2020-09-28;Roland Garros;Clay;G;W;R64;6-4 4-6 6-2;Sloane Stephens;2,9;2,9;0,0;4,93;2020-520-231;2020;False
Paula Badosa;2020-09-07;Istanbul;Clay;I;L;SF;6-3 6-2;Eugenie Bouchard;3,64;9,09;7,46;6,88;2020-2020-299;2020;False
Paula Badosa;2020-09-07;Istanbul;Clay;I;W;QF;4-6 6-3 6-4;Polona Hercog;0,0;3,19;4,63;6,27;2020-2020-296;2020;False
Paula Badosa;2020-09-07;Istanbul;Clay;I;W;R16;6-1 6-4;Sara Sorribes Tormo;3,7;5,56;0,0;6,75;2020-2020-290;2020;False
Paula Badosa;2020-09-07;Istanbul;Clay;I;W;R32;6-1 6-2;Katarina Zavatska;5,41;8,11;0,0;5,29;2020-2020-279;2020;False
Paula Badosa;2020-08-31;US Open;Hard;G;L;R128;6-4 7-5;Varvara Gracheva;10,53;10,53;3,23;6,91;2020-560-113;2020;False
Paula Badosa;2020-08-24;Cincinnati;Hard;P;L;Q2;6-4 6-1;Oceane Dodin;13,73;9,8;4,76;6,38;2020-M024-196;2020;False
Paula Badosa;2020-08-24;Cincinnati;Hard;P;W;Q1;6-4 6-3;Francesca Di Lorenzo;11,54;7,69;3,92;5,2;2020-M024-173;2020;False
Paula Badosa;2020-01-20;Australian Open;Hard;G;L;R64;7-5 7-5;Petra Kvitova;3,66;3,66;9,72;6,83;2020-580-171;2020;False
Paula Badosa;2020-01-20;Australian Open;Hard;G;W;R128;6-1 6-0;Johanna Larsson;6,52;4,35;0,0;6,57;2020-580-114;2020;False
Paula Badosa;2020-01-06;Auckland;Hard;I;L;Q2;6-1 6-3;Usue Maitane Arconada;2,22;2,22;4,35;5,62;2020-1049-248;2020;False
Paula Badosa;2020-01-06;Auckland;Hard;I;W;Q1;7-5 7-6(3);Leylah Fernandez;1,19;3,57;1,03;7,0;2020-1049-238;2020;False
Paula Badosa;2019-09-30;Beijing;Hard;PM;L;Q1;6-3 6-4;Heather Watson;4,35;1,45;5,63;7,67;2019-M015-197;2019;False
Paula Badosa;2019-09-16;Seoul;Hard;I;L;QF;6-1 6-3;Yafan Wang;6,67;13,33;4,35;5,62;2019-1024-298;2019;False
Paula Badosa;2019-09-16;Seoul;Hard;I;W;R16;6-4 6-2;Patricia Maria Tig;5,97;0,0;3,7;7,44;2019-1024-294;2019;False
Paula Badosa;2019-09-16;Seoul;Hard;I;W;R32;6-4 6-4;Jil Teichmann;16,67;3,33;7,94;6,0;2019-1024-285;2019;False
Paula Badosa;2019-09-09;Nanchang;Hard;I;L;R32;6-4 6-2;Shuai Peng;1,67;8,33;4,08;6,67;2019-1077-283;2019;False
Paula Badosa;2019-08-26;US Open;Hard;G;L;R128;6-4 6-2;Kiki Bertens;0,0;1,89;6,0;5,89;2019-560-115;2019;False
Paula Badosa;2019-07-29;Karlsruhe;Clay;C;L;SF;7-6(3) 7-6(6);Alison Van Uytvanck;0,94;4,72;6,67;8,83;2019-2004-298;2019;False
Paula Badosa;2019-07-29;Karlsruhe;Clay;C;W;QF;6-2 6-4;Tamara Korpatsch;3,03;3,03;1,64;7,33;2019-2004-295;2019;False
Paula Badosa;2019-07-29;Karlsruhe;Clay;C;W;R16;6-4 6-1;Laura Siegemund;0,0;5,77;0,0;6,5;2019-2004-288;2019;False
Paula Badosa;2019-07-29;Karlsruhe;Clay;C;W;R32;6-3 6-4;Lara Arruabarrena;8,45;5,63;0,0;7,1;2019-2004-275;2019;False
Paula Badosa;2019-07-22;Palermo;Clay;I;L;SF;6-1 7-5;Kiki Bertens;1,69;6,78;4,48;6,56;2019-0466-299;2019;False
Paula Badosa;2019-07-22;Palermo;Clay;I;W;QF;6-2 6-1;Arantxa Rus;7,14;7,14;1,89;6,0;2019-0466-296;2019;False
Paula Badosa;2019-07-22;Palermo;Clay;I;W;R16;6-1 6-3;Fanny Stollar;11,36;2,27;4,08;5,5;2019-0466-290;2019;False
Paula Badosa;2019-07-22;Palermo;Clay;I;W;R32;6-4 7-6(4);Pauline Parmentier;2,74;4,11;3,7;6,64;2019-0466-278;2019;False
Paula Badosa;2019-07-15;Bucharest;Clay;I;L;R32;7-5 7-6(4);Elena Rybakina;4,07;4,07;1,49;10,25;2019-1079-272;2019;False
Paula Badosa;2019-07-01;Wimbledon;Grass;G;L;R128;6-4 6-2;Varvara Flink;3,33;3,33;6,67;6,67;2019-540-110;2019;False
Paula Badosa;2019-07-01;Wimbledon;Grass;G;W;Q1;3-6 6-1 6-4;Patricia Maria Tig;11,11;2,22;4,08;6,92;2019-540-135;2019;False
Paula Badosa;2019-07-01;Wimbledon;Grass;G;W;Q2;7-5 6-2;Fangzhou Liu;6,06;6,06;3,41;6,6;2019-540-181;2019;False
Paula Badosa;2019-07-01;Wimbledon;Grass;G;W;Q3;6-4 2-6 6-3;Samantha Murray;2,08;2,08;3,49;6,86;2019-540-204;2019;False
Paula Badosa;2019-06-17;Mallorca;Grass;I;L;R16;6-2 6-7(1) 6-3;Caroline Garcia;5,0;4,0;5,88;6,67;2019-1091-292;2019;False
Paula Badosa;2019-06-17;Mallorca;Grass;I;W;R32;6-7(2) 7-5 7-5;Alison Riske Amritraj;3,39;5,93;2,46;6,56;2019-1091-283;2019;False
Paula Badosa;2019-06-10;S-Hertogenbosch;Grass;I;L;R16;6-1 6-1;Natalia Vikhlyantseva;3,64;7,27;4,44;7,86;2019-M010-292;2019;False
Paula Badosa;2019-06-10;S-Hertogenbosch;Grass;I;W;R32;6-4 6-3;Priscilla Hon;13,21;1,89;1,69;5,89;2019-M010-283;2019;False
Paula Badosa;2019-06-10;S-Hertogenbosch;Grass;I;W;Q1;3-6 6-3 6-4;Katarzyna Kawa;2,73;6,36;0,0;7,86;2019-M010-242;2019;False
Paula Badosa;2019-06-10;S-Hertogenbosch;Grass;I;W;Q2;6-4 6-2;Fanny Stollar;5,08;5,08;5,0;6,56;2019-M010-251;2019;False
Paula Badosa;2019-06-03;Bol;Clay;C;L;R32;6-3 6-2;Ysaline Bonaventure;3,28;9,84;4,69;7,62;2019-1090-276;2019;False
Paula Badosa;2019-05-27;Roland Garros;Clay;G;L;Q1;4-6 7-6(2) 7-6(5);Tamara Korpatsch;1,65;6,61;1,9;7,12;2019-520-108;2019;False
Paula Badosa;2019-04-08;Lugano;Clay;I;L;Q2;7-5 3-0 RET;Katarina Zavatska;4,17;10,42;1,54;6,86;2019-1101-253;2019;False
Paula Badosa;2019-04-08;Lugano;Clay;I;W;Q1;6-2 6-3;Anastasia Zarytska;5,45;0,0;0,0;6,11;2019-1101-246;2019;False
Paula Badosa;2019-03-18;Miami;Hard;PM;L;Q1;6-3 6-3;Kaia Kanepi;11,76;3,92;7,55;5,67;2019-M007-118;2019;False
Paula Badosa;2019-03-11;Guadalajara;Hard;C;L;R32;6-4 7-5;Olga Danilovic;6,85;15,07;13,33;6,64;2019-2002-279;2019;False
Paula Badosa;2019-03-11;Guadalajara;Hard;C;L;Q2;6-2 6-2;Xiyu Wang;1,69;6,78;1,85;7,38;2019-2002-253;2019;False
Paula Badosa;2019-03-11;Guadalajara;Hard;C;W;Q1;6-4 6-2;Reka Luca Jani;8,82;2,94;2,17;7,56;2019-2002-248;2019;False
Paula Badosa;2019-03-04;Indian Wells;Hard;PM;L;Q1;6-3 6-2;Veronika Kudermetova;0,0;16,95;3,39;7,38;2019-M006-129;2019;False
Paula Badosa;2019-02-18;Budapest;Hard;I;L;Q2;7-6(3) 6-0;Greta Arn;7,14;7,14;12,73;6,22;2019-1097-252;2019;False
Paula Badosa;2019-02-18;Budapest;Hard;I;W;Q1;6-3 6-7(1) 6-2;Adrienn Nagy;7,44;5,79;2,59;8,07;2019-1097-244;2019;False
Paula Badosa;2019-01-14;Australian Open;Hard;G;L;R128;6-4 6-2;Kimberly Birrell;9,84;13,11;4,35;6,78;2019-580-161;2019;False
Paula Badosa;2019-01-14;Australian Open;Hard;G;W;Q1;6-3 6-3;Denisa Allertova;5,36;14,29;1,54;6,22;2019-580-135;2019;False
Paula Badosa;2019-01-14;Australian Open;Hard;G;W;Q2;4-6 6-2 6-4;Ankita Raina;4,4;10,99;0,0;6,5;2019-580-181;2019;False
Paula Badosa;2019-01-14;Australian Open;Hard;G;W;Q3;7-6(6) 6-3;Marta Kostyuk;4,35;10,87;5,63;8,36;2019-580-204;2019;False
Paula Badosa;2018-11-05;Limoges;Hard;C;L;R32;4-6 6-2 6-0;Anna Blinkova;2,38;8,33;6,58;7,0;2018-1072-284;2018;False
Paula Badosa;2018-07-23;Moscow;Clay;I;L;R32;6-1 6-2;Evgeniya Rodina;2,0;6,0;2,33;7,14;2018-1105-279;2018;False
Paula Badosa;2018-07-23;Moscow;Clay;I;W;Q1;7-6(6) 2-6 7-5;Elena Rybakina;4,76;11,43;5,36;6,56;2018-1105-238;2018;False
Paula Badosa;2018-07-23;Moscow;Clay;I;W;Q2;7-6(4) 4-6 6-3;Olga Danilovic;1,8;9,01;5,0;6,94;2018-1105-249;2018;False
Paula Badosa;2018-07-16;Bucharest;Clay;I;L;Q3;6-3 4-6 6-4;Claire Liu;4,21;3,16;1,79;6,79;2018-1079-251;2018;False
Paula Badosa;2018-07-16;Bucharest;Clay;I;W;Q1;6-0 6-3;Ulrikke Eikeri;8,16;4,08;0,0;7,0;2018-1079-230;2018;False
Paula Badosa;2018-07-16;Bucharest;Clay;I;W;Q2;6-0 6-1;Chantal Skamlova;2,7;2,7;2,27;6,17;2018-1079-244;2018;False
Paula Badosa;2018-06-18;Mallorca;Grass;I;L;Q1;6-4 6-1;Alison Riske Amritraj;4,41;4,41;1,52;7,56;2018-1091-246;2018;False
Paula Badosa;2018-06-11;Nottingham;Grass;I;L;Q2;2-6 6-2 6-1;Katie Swan;0,0;4,62;9,41;5,91;2018-1080-251;2018;False
Paula Badosa;2018-06-11;Nottingham;Grass;I;W;Q1;6-2 6-3;Ingrid Neel;9,68;4,84;2,7;7,75;2018-1080-242;2018;False
Paula Badosa;2018-05-07;Madrid;Clay;PM;L;Q1;6-2 6-4;Natalia Vikhlyantseva;5,08;6,78;1,67;6,56;2018-M021-183;2018;False
Paula Badosa;2018-04-30;Rabat;Clay;I;L;QF;6-2 1-0 RET;Aleksandra Krunic;5,88;8,82;0,0;6,8;2018-1005-294;2018;False
Paula Badosa;2018-04-30;Rabat;Clay;I;W;Q1;3-6 7-5 6-1;Basak Eraydin;1,2;3,61;4,71;5,93;2018-1005-229;2018;False
Paula Badosa;2018-04-30;Rabat;Clay;I;W;Q2;1-6 6-4 6-3;Arantxa Rus;6,74;5,62;5,48;6,85;2018-1005-244;2018;False
Paula Badosa;2018-04-30;Rabat;Clay;I;W;Q3;6-1 6-3;Magdalena Frech;0,0;7,84;4,92;6,38;2018-1005-251;2018;False
Paula Badosa;2018-04-30;Rabat;Clay;I;W;R16;6-7(5) 6-1 6-2;Polona Hercog;2,06;9,28;1,1;6,93;2018-1005-286;2018;False
Paula Badosa;2018-04-30;Rabat;Clay;I;W;R32;5-7 6-4 6-0;Fiona Ferro;4,21;7,37;0,99;6,79;2018-1005-271;2018;False
Paula Badosa;2018-04-23;Stuttgart;Clay;P;L;Q1;4-6 6-3 6-0;Lena Rueffer;4,04;10,1;8,82;8,25;2018-1051-228;2018;False
Paula Badosa;2018-02-26;Acapulco;Hard;I;L;Q1;6-4 6-4;Tereza Martincova;5,0;15,0;1,82;6,0;2018-M004-238;2018;False
Paula Badosa;2017-05-08;Madrid;Clay;PM;L;Q1;6-3 2-6 6-2;Risa Ozaki;2,67;2,67;1,22;6,25;2017-M021-200;2017;False
Paula Badosa;2017-03-20;Miami;Hard;PM;L;R128;6-4 7-5;Kateryna Bondarenko;1,45;11,59;5,0;6,27;2017-M007-187;2017;False
Paula Badosa;2016-06-13;Mallorca;Grass;I;L;R32;6-3 7-5;Sara Sorribes Tormo;3,23;4,84;6,56;5,64;2016-1091-280;2016;False
Paula Badosa;2016-05-02;Madrid;Clay;P;L;R64;2-6 6-2 2-2 RET;Alize Cornet;0,0;5,41;0,0;7,4;2016-M021-260;2016;False
Paula Badosa;2016-03-21;Miami;Hard;P;L;R128;6-3 6-3;Kristyna Pliskova;0,0;5,45;16,67;6,11;2016-M007-188;2016;False
Paula Badosa;2016-02-15;Rio de Janeiro;Clay;I;L;Q2;3-6 6-3 6-2;Mariana Duque Marino;0,0;3,09;6,85;7,46;2016-M052-269;2016;False
Paula Badosa;2016-02-15;Rio de Janeiro;Clay;I;W;Q1;3-6 6-1 6-2;Mihaela Buzarnescu;5,33;6,67;1,2;6,25;2016-M052-262;2016;False
Paula Badosa;2015-05-04;Madrid;Clay;PM;L;R64;3-0 RET;Sara Errani;0,0;0,0;0,0;6,0;2015-W-PM-ESP-01A-2015-012;2015;False
Paula Badosa;2015-03-23;Miami;Hard;PM;L;R32;7-5 6-1;Karolina Pliskova;9,8;13,73;0,0;5,1;2015-W-PM-USA-02A-2015-079;2015;False
Paula Badosa;2015-03-23;Miami;Hard;PM;W;R128;6-1 6-1;Petra Cetkovska;12,12;12,12;0,0;4,71;2015-W-PM-USA-02A-2015-030;2015;False
Paula Badosa;2015-03-23;Miami;Hard;PM;W;R64;6-1 7-5;Saisai Zheng;0,0;7,81;3,39;7,11;2015-W-PM-USA-02A-2015-062;2015;False
Petra Marcinko;2026-07-06;WTA Contrexeville 125;Clay;W;L;R32;6-7(3) 6-0 6-2;Clara Burel;1,94;7,77;1,92;7,92;2026-2071-288;2026;True
Petra Marcinko;2026-06-22;Eastbourne;Grass;I;L;SF;6-1 0-0 RET;Madison Keys;4,0;20,0;5,88;6,25;2026-710-298;2026;True
Petra Marcinko;2026-06-22;Eastbourne;Grass;I;L;Q2;6-4 6-2;Daria Snigur;3,23;11,29;1,89;6,89;2026-710-268;2026;True
Petra Marcinko;2026-06-22;Eastbourne;Grass;I;W;QF;6-3 4-6 6-4;Caty Mcnally;4,82;6,02;2,94;5,53;2026-710-295;2026;True
Petra Marcinko;2026-06-22;Eastbourne;Grass;I;W;R16;6-1 6-4;Kimberly Birrell;7,02;5,26;0,0;6,33;2026-710-288;2026;True
Petra Marcinko;2026-06-22;Eastbourne;Grass;I;W;R32;7-6(6) 4-6 7-6(4);Antonia Ruzic;3,08;12,31;1,47;7,65;2026-710-275;2026;True
Petra Marcinko;2026-06-22;Eastbourne;Grass;I;W;Q1;6-4 6-7(4) 6-4;Simona Waltert;6,73;3,85;6,96;6,5;2026-710-261;2026;True
Petra Marcinko;2026-06-15;WTA Berlin;Grass;W;L;Q2;1-6 6-4 6-3;Renata Zarazua;8,42;9,47;2,22;7,31;2026-2012-267;2026;True
Petra Marcinko;2026-06-15;WTA Berlin;Grass;W;W;Q1;6-2 4-6 6-2;Aoi Ito;2,88;8,65;2,13;8,0;2026-2012-258;2026;True
Petra Marcinko;2026-06-15;Berlin;Grass;P;L;Q2;1-6 6-4 6-3;Renata Zarazua;8,42;9,47;2,22;7,31;2026-2012-266;2026;True
Petra Marcinko;2026-06-15;Berlin;Grass;P;W;Q1;6-2 4-6 6-2;Aoi Ito;2,88;8,65;2,13;8,0;2026-2012-257;2026;True
Petra Marcinko;2026-06-02;Makarska 125;Clay;C;L;R16;0-6 7-6(3) 6-4;Barbora Palicova;4,17;10,42;1,11;6,86;2026-1090-293;2026;True
Petra Marcinko;2026-06-02;Makarska 125;Clay;C;W;R32;6-1 6-0;Caijsa Wilda Hennemann;2,33;9,3;0,0;6,14;2026-1090-285;2026;True
Petra Marcinko;2026-05-18;Rabat;Clay;I;W;F;6-2 3-0 RET;Anhelina Kalinina;2,63;5,26;3,45;6,33;2026-1005-300;2026;True
Petra Marcinko;2026-05-18;Rabat;Clay;I;W;QF;6-3 6-4;Jessica Bouzas Maneiro;1,64;3,28;1,72;6,1;2026-1005-294;2026;True
Petra Marcinko;2026-05-18;Rabat;Clay;I;W;R16;5-7 6-2 7-6(1);Yelyzaveta Kotliar;1,79;7,14;0,0;7,0;2026-1005-287;2026;True
Petra Marcinko;2026-05-18;Rabat;Clay;I;W;R32;6-2 6-4;Vera Zvonareva;5,77;7,69;0,0;5,78;2026-1005-273;2026;True
Petra Marcinko;2026-05-18;Rabat;Clay;I;W;SF;7-6(2) 6-3;Jil Teichmann;6,9;10,34;0,0;5,8;2026-1005-298;2026;True
Petra Marcinko;2026-05-05;Rome;Clay;PM;L;R128;6-1 6-3;Oleksandra Oliynykova;0,0;9,43;0,0;6,62;2026-709-232;2026;True
Petra Marcinko;2026-04-21;Madrid;Clay;PM;L;R64;6-4 6-2;Belinda Bencic;1,64;6,56;8,93;6,78;2026-1038-265;2026;True
Petra Marcinko;2026-04-21;Madrid;Clay;PM;W;R128;6-0 7-5;Victoria Jimenez Kasintseva;4,62;3,08;1,72;7,22;2026-1038-228;2026;True
Petra Marcinko;2026-04-13;Oeiras 125;Clay;C;L;SF;6-4 1-6 6-4;Sinja Kraus;3,57;2,38;1,08;6,0;2026-1106-298;2026;True
Petra Marcinko;2026-04-13;Oeiras 125;Clay;C;W;QF;7-6(4) 5-7 6-3;Rebecca Sramkova;3,48;6,09;2,05;7,19;2026-1106-295;2026;True
Petra Marcinko;2026-04-13;Oeiras 125;Clay;C;W;R16;6-2 6-4;Greet Minnen;14,89;6,38;5,08;5,22;2026-1106-288;2026;True
Petra Marcinko;2026-04-13;Oeiras 125;Clay;C;W;R32;7-5 6-1;Nuria Brancaccio;0,0;4,84;1,75;6,2;2026-1106-274;2026;True
Petra Marcinko;2026-03-23;Dubrovnik 125;Clay;C;L;R32;6-2 6-3;Teodora Kostovic;1,69;6,78;4,44;6,56;2026-1158-285;2026;True
Petra Marcinko;2026-03-17;Miami;Hard;PM;L;R128;6-4 6-4;Laura Siegemund;2,86;5,71;1,72;7,0;2026-902-176;2026;True
Petra Marcinko;2026-03-09;Austin 125 1;Hard;C;L;R32;6-3 6-4;Donna Vekic;1,89;9,43;4,08;5,3;2026-1161-278;2026;True
Petra Marcinko;2026-03-04;Indian Wells;Hard;PM;L;R128;3-6 6-3 6-4;Laura Siegemund;4,81;3,85;1,72;7,43;2026-609-183;2026;True
Petra Marcinko;2026-02-23;Austin;Hard;I;L;R32;0-6 6-3 6-4;Kimberly Birrell;5,19;6,49;1,08;5,92;2026-2082-273;2026;True
Petra Marcinko;2026-02-15;Dubai;Hard;PM;L;R64;6-1 6-1;Jaqueline Cristian;1,75;12,28;7,32;8,14;2026-718-242;2026;True
Petra Marcinko;2026-02-15;Dubai;Hard;PM;L;Q1;6-4 6-4;Aliaksandra Sasnovich;0,0;8,47;4,11;5,9;2026-718-224;2026;True
Petra Marcinko;2026-01-19;Australian Open;Hard;G;L;R64;6-2 7-5;Peyton Stearns;5,88;9,8;5,88;5,1;2026-580-186;2026;True
